mouse,sex,date,probe,protocol,UnitID,firing_rate,snr,Flag_SingleUnit,isi_violations_ratio,isi_violations_rate,isi_violations_count,position,slope,Tr.2 Peak (ms),Peak2 Tr. ratio,name Wav,DV_exact,wilc_CitricAcid,resp_binCitricAcid,sign_binCitricAcid,sign_CitricAcid,latCitricAcid,resp_CitricAcid,wilc_NaCl,resp_binNaCl,sign_binNaCl,sign_NaCl,latNaCl,resp_NaCl,wilc_Quinine,resp_binQuinine,sign_binQuinine,sign_Quinine,latQuinine,resp_Quinine,wilc_Sucrose,resp_binSucrose,sign_binSucrose,sign_Sucrose,latSucrose,resp_Sucrose,wilc_Cold,resp_binCold,sign_binCold,sign_Cold,latCold,resp_Cold,wilc_Hot,resp_binHot,sign_binHot,sign_Hot,latHot,resp_Hot,95% shuffle,flag_Taste,SVM_Taste,SVM_Taste_95%_shuffle,flag_Temp,SVM_Temp,SVM_Temp_95%_shuffle,AnovaTasteRoom,SI,PI,AnovaTemp
CB353,F,53123,tetrodes,taste_room_and_temp,17,6.429290227,16.39799276,TRUE,0.089024297,0.011039664,21,none,-8.779967009,0.7,-0.269035533,waveforms_17.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,90,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,142,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,134,1,"[0.0010877362680697192, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,116,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,116,1,"[0.001220703125, 0.001078474680780832, 0.0008544921875, 0.0003662109375]","[1, 1, 1, 1]","[1, -1, 1, -1]",1,115,1,0.333736842,TRUE,0.764210526,0.333736842,TRUE,1,0.6826,1,0.389056225,-0.176029242,1
CB353,F,60223,tetrodes,taste_room_and_temp,12,8.748793382,8.481858642,TRUE,0.039190922,0.008999182,17,none,-4.407335907,0.625,-0.334792123,waveforms_12.npy,,"[0.0010846432189485075, 0.153076171875, 0.0494384765625, 0.0030517578125]","[1, 0, 0, 0]",[1],1,175,1,"[0.001220703125, 0.000244140625, 0.000244140625, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,148,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,150,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,176,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,167,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,53,1,0.330157895,TRUE,0.507368421,0.330157895,TRUE,0.998,0.6312,1,0.526117394,0.075831716,1
CB353,F,60223,tetrodes,taste_room_and_temp,24,17.71727269,6.71140554,TRUE,0.059023973,0.055583185,105,none,-2.310694184,0.325,-0.286926995,waveforms_24.npy,,"[0.001220703125, 0.0040283203125, 0.001708984375, 0.013427734375]","[1, 0, 1, 0]","[1, 1]",1,146,1,"[0.0003662109375, 0.01423398767298217, 0.001220703125, 0.000244140625]","[1, 0, 1, 1]","[1, 1, 1]",1,164,1,"[0.0010815560245814398, 0.0001220703125, 0.8257952269721263, 0.8077392578125]","[1, 1, 0, 0]","[1, 1]",1,147,1,"[0.0010877362680697192, 0.0001220703125, 0.000244140625, 0.0010877362680697192]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,7,1,"[0.000244140625, 0.000244140625, 0.0001220703125, 0.000244140625]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,209,1,"[0.001090835176125296, 0.000244140625, 0.000244140625, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,8,1,0.349894737,TRUE,0.618947368,0.349894737,TRUE,0.756,0.6481,1,0.462760675,0.075831716,1
CB353,F,60723,tetrodes,taste_room_and_temp,23,13.6557995,7.142396859,TRUE,0.042582351,0.023822381,47,none,-2.041736695,0.7,-0.337662338,waveforms_23.npy,,"[0.0001220703125, 0.0040283203125, 0.0107421875, 0.005670394938372954]","[1, 0, 0, 0]",[-1],-1,199,1,"[0.001090835176125296, 0.0010662077272281306, 0.001220703125, 0.001041953364861744]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,61,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.000244140625]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,36,1,"[0.0001220703125, 0.0001220703125, 0.015500276540594429, 0.0018580036915953756]","[1, 1, 0, 1]","[-1, 1, 1]",-1,87,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,163,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,64,1,0.321578947,TRUE,0.564210526,0.321578947,TRUE,0.794,0.6278,1,0.248638838,-0.009717627,0
CB353,F,60723,tetrodes,taste_room_and_temp,32,7.705779814,9.522945757,TRUE,0,0,0,none,-3.676470588,0.8,-0.291338583,waveforms_32.npy,,"[0.034382666034933264, 0.007776056809856522, 0.06615983565996443, 0.08283128353654971]",[],"[0, 0, 0, 0]",0,,0,"[0.07658140903566996, 0.10644572265268426, 0.507593716864656, 0.30779312538340864]",[],"[0, 0, 0, 0]",0,,0,"[0.017819859197897372, 0.00958426090953956, 0.006000592223763502, 0.004536087170086974]",[],"[0, 0, 0, 0]",0,,0,"[0.07962077553942523, 0.7242195169544137, 0.5445108449978635, 0.3084065721010927]",[],"[0, 0, 0, 0]",0,,0,"[0.001078474680780832, 0.0001220703125, 0.001951710949353319, 0.0006103515625]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,40,1,"[0.028469730048273505, 0.07238825440523351, 0.09463932740349237, 0.11339435127837812]",[],"[0, 0, 0, 0]",0,,0,,,,,TRUE,0.872,0.6391,,,,1
KO032,F,60223,tetrodes,taste_room_and_temp,10,2.599334462,13.79235157,TRUE,0,0,0,none,-5.328137652,0.525,-0.185577408,waveforms_10.npy,,"[0.03822730035105312, 0.08474142920323395, 0.0853193081469314, 0.1704549437648495]",[],"[0, 0, 0, 0]",0,,0,"[0.09209462381630441, 0.2810906761192923, 0.8988642160804687, 0.5646027224887933]",[],"[0, 0, 0, 0]",0,,0,"[0.015246261097811162, 0.0027494229016221776, 0.037398471156388426, 0.012725599822462384]",[],"[0, 0, 0, 0]",0,,0,"[0.0026565499053266195, 0.016380186364942786, 0.00958426090953956, 0.009656383535539761]",[],"[0, 0, 0, 0]",0,,0,"[0.02734375, 0.024370603757179417, 0.021312608333820315, 0.012174069926692205]",[],"[0, 0, 0, 0]",0,,0,"[0.01593960979032484, 0.10427358755288979, 0.006876692658906908, 0.04767038065616143]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,
KO032,F,60223,tetrodes,taste_room_and_temp,74,4.711733795,6.520757734,TRUE,0.032530344,0.002166563,4,none,-7.537438424,0.625,-0.357651246,waveforms_74.npy,,"[0.2620327985527309, 0.014117776842622555, 0.015459777993876253, 0.015459777993876253]",[],"[0, 0, 0, 0]",0,,0,"[0.009494482577093736, 0.039783042297072926, 0.16251900824615495, 0.005447076366580106]",[],"[0, 0, 0, 0]",0,,0,"[0.020685593072976297, 0.0037158502068884145, 0.002441590246225147, 0.0012823830794187249]","[0, 0, 1, 1]","[-1, -1]",-1,239,1,"[0.006215819332586496, 0.001078474680780832, 0.0010329537213094979, 0.0016475027665365698]","[0, 1, 1, 1]","[-1, -1, -1]",-1,229,1,"[0.7108319401000993, 0.3052197540535445, 0.5604442739198832, 0.5037201414367287]",[],"[0, 0, 0, 0]",0,,0,"[0.47950012218695337, 0.019931331890478167, 0.05224609375, 0.0341796875]",[],"[0, 0, 0, 0]",0,,0,0.335842105,TRUE,0.494736842,0.335842105,,,,1,0.395507148,-0.00927927,
KO035,M,60223,tetrodes,taste_room_and_temp,3,7.981914136,10.88160781,TRUE,0.042581481,0.00813872,15,none,-3.579895685,0.475,-0.187592319,waveforms_3.npy,,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,134,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,200,1,"[0.0001220703125, 0.000244140625, 0.0010846432189485075, 0.0013406411172294783]","[1, 1, 1, 1]","[-1, 1, 1, -1]",-1,161,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,219,1,"[0.001090835176125296, 0.0001220703125, 0.0001220703125, 0.001220703125]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,128,1,"[0.0010723295280909387, 0.0006103515625, 0.006863681469702411, 0.000244140625]","[1, 1, 0, 1]","[-1, 1, -1]",-1,224,1,0.360210526,TRUE,0.48,0.360210526,TRUE,0.668,0.6361,1,0.185050798,-0.009258166,1
KO035,M,60223,tetrodes,taste_room_and_temp,21,14.78479901,7.980369731,TRUE,0.033095789,0.021703254,40,none,-4.895967742,0.225,-0.363190184,waveforms_21.npy,,"[0.014325742543108142, 0.12383009881885974, 0.001708984375, 0.003247391758360568]","[0, 0, 1, 0]",[-1],-1,564,1,"[0.0001220703125, 0.0010815560245814398, 0.001051005167406044, 0.0006103515625]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,131,1,"[0.0013443386144620815, 0.0023193359375, 0.001220703125, 0.0003662109375]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,165,1,"[0.0006103515625, 0.011952727495227848, 0.000244140625, 0.0016828811364944492]","[1, 0, 1, 1]","[1, -1, 1]",1,174,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,168,1,"[0.01691963014184583, 0.020263671875, 0.004616726288673493, 0.0016784324835861257]","[0, 0, 0, 1]",[-1],-1,868,1,0.351842105,TRUE,0.563157895,0.351842105,TRUE,0.776,0.6402,1,0.224165626,-0.009258166,0
KO035,M,60223,tetrodes,taste_room_and_temp,22,30.07691158,4.787913611,TRUE,0.022192187,0.060226529,111,none,-2.892329577,0.3,-0.425403226,waveforms_22.npy,,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,123,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, 1]",1,93,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,33,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,101,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,30,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,37,1,0.326789474,TRUE,0.356842105,0.326789474,FALSE,0.536,0.6229,1,0.123477845,-0.009258166,1
KO035,M,60223,tetrodes,taste_room_and_temp,23,13.970927,13.37655826,TRUE,0.000926602,0.000542581,1,none,-6.188562753,0.55,-0.296852647,waveforms_23.npy,,"[0.02246227263701685, 0.5046570126860594, 0.006923369239318964, 0.000244140625]","[0, 0, 0, 1]",[1],1,157,1,"[0.4489032445822896, 0.7042659527500013, 0.2412109375, 0.172607421875]",[],"[0, 0, 0, 0]",0,,0,"[0.44833794820153516, 0.3442251031831224, 0.463134765625, 0.090576171875]",[],"[0, 0, 0, 0]",0,,0,"[0.2832574383690596, 0.45025301777835613, 0.012570713332469478, 0.009892617030115894]",[],"[0, 0, 0, 0]",0,,0,"[0.0010877362680697192, 0.0023193359375, 0.0013517535815943658, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,143,1,"[0.0008544921875, 0.0034700173445052075, 0.0001220703125, 0.0001220703125]","[1, 0, 1, 1]","[1, 1, -1]",1,159,1,0.308473684,TRUE,0.395789474,0.308473684,TRUE,0.892,0.6401,0,0.221187871,-0.009258166,1
KO035,M,60223,tetrodes,taste_room_and_temp,29,9.827775865,17.80587241,TRUE,0,0,0,none,-15.85967742,0.475,-0.433980583,waveforms_29.npy,,"[0.77592974970598, 0.0848705186495556, 0.00903860118666096, 0.07198849518070334]",[],"[0, 0, 0, 0]",0,,0,"[0.028469730048273505, 0.4093233005748671, 0.11752486809663916, 0.05158412188089679]",[],"[0, 0, 0, 0]",0,,0,"[0.20544940656480848, 0.6273105670788204, 0.5422425829431248, 0.4467459789970758]",[],"[0, 0, 0, 0]",0,,0,"[0.27743910513984715, 0.007653106454839373, 0.0013076625014835721, 0.0001220703125]","[0, 0, 1, 1]","[1, 1]",1,371,1,"[0.5045014597713458, 0.7992972565238039, 0.04350624832810898, 0.3429023410072919]",[],"[0, 0, 0, 0]",0,,0,"[0.0022603915093959166, 0.0018147793749133808, 0.010772427010854527, 0.051186020010913394]","[1, 1, 0, 0]","[-1, -1]",-1,144,1,0.315842105,TRUE,0.606315789,0.315842105,TRUE,0.738,0.6323,1,0.587412587,-0.009258166,0
KO035,M,60223,tetrodes,taste_room_and_temp,31,11.16957953,4.971196754,TRUE,0.044939853,0.016820022,31,none,-2.879417879,0.6,-0.332749562,waveforms_31.npy,,"[0.8867967058138044, 0.9434867980568069, 0.9435928154437776, 0.8305369877385385]",[],"[0, 0, 0, 0]",0,,0,"[0.4466317481305161, 0.2533966799132117, 0.2068261590263788, 0.20179603431557536]",[],"[0, 0, 0, 0]",0,,0,"[0.04963832907766845, 0.13612574580522063, 0.08683303857644563, 0.19512624436343529]",[],"[0, 0, 0, 0]",0,,0,"[0.15431621728312978, 0.09899309126904295, 0.25303811649475494, 0.1275083304905829]",[],"[0, 0, 0, 0]",0,,0,"[0.04883929416830018, 0.08477138754191774, 0.02587221065250136, 0.03388988605676956]",[],"[0, 0, 0, 0]",0,,0,"[0.04329749771046328, 0.025369110724039717, 0.569406640199458, 0.548450841782065]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,
KO035,M,60223,tetrodes,taste_room_and_temp,52,15.22917313,4.336346376,TRUE,0.056926412,0.039608438,73,none,-2.577372995,0.7,-0.330543933,waveforms_52.npy,,"[0.000244140625, 0.001220703125, 0.00048828125, 0.00048828125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,124,1,"[0.0003662109375, 0.0010662077272281306, 0.0001220703125, 0.0003662109375]","[1, 1, 1, 1]","[1, -1, 1, 1]",1,60,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,39,1,"[0.0003662109375, 0.0001220703125, 0.000244140625, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,0,1,"[0.001090835176125296, 0.0008544921875, 0.0013113002758490162, 0.003083846206785181]","[1, 1, 1, 0]","[-1, 1, 1]",-1,38,1,"[0.0020500146493677824, 0.31217616832673356, 0.118896484375, 0.0030517578125]","[1, 0, 0, 0]",[1],1,193,1,0.318157895,TRUE,0.38,0.318157895,TRUE,0.674,0.6402,1,0.203282828,-0.009258166,1
KO035,M,60223,tetrodes,taste_room_and_temp,55,11.94709859,11.97163044,TRUE,0.017739719,0.007596139,14,none,-6.450055617,0.825,-0.287121212,waveforms_55.npy,,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,114,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,187,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,115,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,160,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,156,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,4,1,0.330578947,TRUE,0.675789474,0.330578947,TRUE,0.894,0.6404,1,0.330657119,-0.009258166,0
KO035,M,60523,tetrodes,taste_room_and_temp,2,6.024101853,12.48677735,TRUE,0.019616514,0.002135638,4,none,-8.265567766,0.8,-0.284327323,waveforms_2.npy,,"[0.00622860751158273, 0.011931715346446874, 0.009819631519646538, 0.037587914075507]",[],"[0, 0, 0, 0]",0,,0,"[0.0018725554959720947, 0.0067138671875, 0.006279901968311376, 0.0067138671875]","[1, 0, 0, 0]",[-1],-1,78,1,"[0.011889742727963063, 0.04097702157140315, 0.1937255859375, 0.019978845010433895]",[],"[0, 0, 0, 0]",0,,0,"[0.0016345757202903364, 0.001708984375, 0.003256877189462069, 0.001220703125]","[1, 1, 0, 1]","[-1, -1, -1]",-1,75,1,"[0.007726380061884167, 0.007079845327293731, 0.005128563605699572, 0.0029242059264872307]",[],"[0, 0, 0, 0]",0,,0,"[0.013427734375, 0.0013369502721638595, 0.0013554710595550011, 0.0028101547668735135]","[0, 1, 1, 0]","[-1, -1]",-1,171,1,0.338157895,FALSE,0.316842105,0.338157895,TRUE,0.742222222,0.657,1,0.298677885,-0.000626417,0
KO035,M,60523,tetrodes,taste_room_and_temp,14,21.86947053,3.991129367,TRUE,0.071072778,0.101976731,191,none,-1.291570142,0.875,-0.230392157,waveforms_14.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,75,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,112,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,181,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,159,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,145,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,62,1,0.334894737,TRUE,0.353684211,0.334894737,TRUE,0.728888889,0.673888889,1,0.091381193,-0.000626417,1
KO035,M,60523,tetrodes,taste_room_and_temp,19,9.239839287,6.797548351,TRUE,0.043776085,0.011212101,21,none,-3.440157625,0.25,-0.318181818,waveforms_19.npy,,"[0.0031577489984412808, 0.0001220703125, 0.0001220703125, 0.002540462462938069]","[0, 1, 1, 0]","[-1, -1]",-1,356,1,"[0.001078474680780832, 0.0001220703125, 0.000244140625, 0.0010877362680697192]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,38,1,"[0.0010877362680697192, 0.0001220703125, 0.0010846432189485075, 0.001090835176125296]","[1, 1, 1, 1]","[1, -1, 1, 1]",1,171,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,145,1,"[0.00048828125, 0.000244140625, 0.000244140625, 0.00048828125]","[1, 1, 1, 1]","[1, 1, -1, 1]",1,144,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,19,1,0.326526316,TRUE,0.643157895,0.326526316,FALSE,0.555555556,0.680888889,1,0.242581389,-0.000626417,0
KO035,M,60523,tetrodes,taste_room_and_temp,22,7.726739521,15.70755527,TRUE,0.002980945,0.00053391,1,none,-5.435277383,0.7,-0.222977146,waveforms_22.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.001029965410966406]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,87,1,"[0.0018676968982703067, 0.0013369502721638595, 0.0013517535815943658, 0.0013406411172294783]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,169,1,"[0.000244140625, 0.0003662109375, 0.0010846432189485075, 0.0010753991833515348]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,167,1,"[0.000244140625, 0.039794921875, 0.21630859375, 0.011795943537906726]","[1, 0, 0, 0]",[-1],-1,96,1,"[0.000732421875, 0.001623808298313277, 0.000732421875, 0.0016291862969701565]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,135,1,"[0.0013443386144620815, 0.001669557787886881, 0.0003662109375, 0.0003662109375]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,142,1,0.332842105,TRUE,0.688421053,0.332842105,TRUE,0.897777778,0.615777778,1,0.705289673,-0.000626417,1
KO035,M,60523,tetrodes,taste_room_and_temp,24,29.20805778,5.302876902,TRUE,0.063418314,0.162308514,304,none,-1.856376518,0.25,-0.276515152,waveforms_24.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,149,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,140,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,144,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,173,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,162,1,"[0.0001220703125, 0.000244140625, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,175,1,0.329473684,TRUE,0.570526316,0.329473684,FALSE,0.548888889,0.656111111,0,0.119056218,-0.000626417,0
KO035,M,60523,tetrodes,taste_room_and_temp,35,2.624699522,12.75409128,TRUE,0.051667479,0.001067819,2,none,-6.220133482,0.825,-0.250177683,waveforms_35.npy,,"[0.027583887986518466, 0.0040283203125, 0.18390696814494112, 0.15555312884727468]",[],"[0, 0, 0, 0]",0,,0,"[0.0013113002758490162, 0.0017164248005198464, 0.1833578633464944, 0.6138547474356264]","[1, 1, 0, 0]","[-1, -1]",-1,122,1,"[0.006038275068210059, 0.0107421875, 0.34506290436102627, 0.8993682095088116]",[],"[0, 0, 0, 0]",0,,0,"[0.002670450410104604, 0.0020202154164309575, 0.18289327757982765, 0.29094536485479794]","[0, 1, 0, 0]",[-1],-1,121,1,"[0.17842927992027113, 0.04841027163919078, 0.8031398697731014, 0.2154941875340607]",[],"[0, 0, 0, 0]",0,,0,"[0.1275083304905829, 0.3909912109375, 0.3237696878536498, 0.24151255428774354]",[],"[0, 0, 0, 0]",0,,0,0.339157895,FALSE,0.322105263,0.339157895,,,,1,0.286216792,-0.000626417,
KO035,M,60523,tetrodes,taste_room_and_temp,36,19.62544854,4.25883753,TRUE,0.059606962,0.068874337,129,none,-2.544102564,0.375,-0.301801802,waveforms_36.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,161,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,155,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,120,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,183,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,249,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,169,1,0.341210526,FALSE,0.294736842,0.341210526,FALSE,0.526666667,0.636888889,1,0.097616621,-0.000626417,1
KO035,M,60523,tetrodes,taste_room_and_temp,55,25.26033031,9.641310738,TRUE,0.010319773,0.019754655,37,none,-4.700868984,0.325,-0.295409182,waveforms_55.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,35,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, 1, 1, -1]",-1,14,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,0,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,62,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,197,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,207,1,0.334789474,TRUE,0.513684211,0.334789474,TRUE,0.713333333,0.675777778,1,0.198034295,-0.000626417,1
KO035,M,60523,tetrodes,taste_room_and_temp,60,14.87792451,11.85876607,TRUE,0.011256148,0.007474734,14,none,-5.378024194,0.8,-0.266304348,waveforms_60.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,8,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,12,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,28,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,41,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,192,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,45,1,0.336368421,TRUE,0.626315789,0.336368421,TRUE,0.806666667,0.644555556,1,0.373595657,-0.000626417,1
